1.1,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.3000000000000003,1.0,1.0,1.0
1.6000000000000005,1.0,1.0,1.0
1.4000000000000004,1.0,1.0,1.0
1.2000000000000002,1.0,1.0,1.0
1.5000000000000004,1.0,1.0,1.0
2.4000000000000012,1.0,1.0,0.0
3.400000000000002,0.0,0.0,0.0
3.500000000000002,0.0,0.0,0.0
3.6000000000000023,0.0,0.0,0.0
3.8000000000000025,0.0,0.0,0.0
3.300000000000002,0.0,0.0,0.0
3.7000000000000024,0.0,0.0,0.0
3.9000000000000026,0.0,0.0,0.0
3.200000000000002,0.0,0.0,0.0
2.200000000000001,1.0,1.0,0.2066
2.300000000000001,1.0,1.0,0.08928
3.100000000000002,0.057321772639691716,0.057321772639691716,0.0
2.100000000000001,1.0,1.0,0.379
2.8000000000000016,0.4656,0.4656,0.0
1.8000000000000007,1.0,1.0,0.8164
1.7000000000000006,1.0,1.0,0.8879874378434964
1.9000000000000008,1.0,1.0,0.709
2.000000000000001,1.0,1.0,0.557
2.5000000000000013,0.8926922032056507,0.8926922032056507,0.0
2.9000000000000017,0.3132,0.3132,0.0
3.0000000000000018,0.162,0.162,0.0
2.6000000000000014,0.7754,0.7754,0.0
2.7000000000000015,0.6318,0.6318,0.0
